 "subject" , "predicate" , "object" ,
 "http://xlore.org/singles-menluge-sapporo-1972" , "http://www.w3.org/2000/01/rdf-schema#label" , "singles-men" ,
 "http://xlore.org/singles-menluge-sapporo-1972" , "http://www.w3.org/2000/01/rdf-schema#label" , 男子单人 ,
 "http://xlore.org/olympic/instance/2107" , "http://xlore.org/olympic/property/5" , "4:32.13_3000m-women_1980" ,
 "http://xlore.org/olympic/instance/2107" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/2107" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/2107" , "http://www.w3.org/2000/01/rdf-schema#label" , "Bjørg Eva JENSEN" ,
 "http://xlore.org/olympic/instance/2421" , "http://xlore.org/olympic/property/5" , "1:01.36_slalom-men_1964" ,
 "http://xlore.org/olympic/instance/2421" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/2421" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/2421" , "http://www.w3.org/2000/01/rdf-schema#label" , "Jimmy HEUGA" ,
 "http://xlore.org/olympic/instance/40" , "http://xlore.org/olympic/property/5" , "48:03.8_mens-20km-individual_2018" ,
 "http://xlore.org/olympic/instance/40" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/40" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/40" , "http://www.w3.org/2000/01/rdf-schema#label" , "Johannes Thingnes BOE" ,
 "http://xlore.org/olympic/instance/1813" , "http://xlore.org/olympic/property/5" , "0:56:33.3_20km-men_1988" ,
 "http://xlore.org/olympic/instance/1813" , "http://xlore.org/olympic/property/5" , "25:08.1 (1)_10km-men_1988" ,
 "http://xlore.org/olympic/instance/1813" , "http://xlore.org/olympic/property/5" , "1:13:21.4 (3 )_20km-men_1984" ,
 "http://xlore.org/olympic/instance/1813" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/1813" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/1813" , "http://www.w3.org/2000/01/rdf-schema#label" , "Frank-Peter ROETSCH" ,
 "http://xlore.org/doubles-mixedluge-vancouver-2010" , "http://xlore.org/olympic/property/4" , "http://xlore.org/olympic/instance/45" ,
 "http://xlore.org/doubles-mixedluge-vancouver-2010" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/doubles-mixedluge-vancouver-2010" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/sport9" ,
 "http://xlore.org/doubles-mixedluge-vancouver-2010" , "http://xlore.org/olympic/property/3" , "http://xlore.org/olympic/instance/68" ,
 "http://xlore.org/doubles-mixedluge-vancouver-2010" , "http://xlore.org/olympic/property/2" , "http://xlore.org/olympic/instance/17" ,
 "http://xlore.org/doubles-mixedluge-vancouver-2010" , "http://www.w3.org/2000/01/rdf-schema#label" , 混和双人赛 ,
 "http://xlore.org/doubles-mixedluge-vancouver-2010" , "http://www.w3.org/2000/01/rdf-schema#label" , "doubles-mixed" ,
 "http://xlore.org/olympic/instance/1883" , "http://xlore.org/olympic/property/5" , "212.1_normal-hill-individual-men_1988" ,
 "http://xlore.org/olympic/instance/1883" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/1883" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/1883" , "http://www.w3.org/2000/01/rdf-schema#label" , "Pavel PLOC" ,
 "http://xlore.org/olympic/instance/1972" , "http://xlore.org/olympic/property/5" , "03.4_individual-men_1984" ,
 "http://xlore.org/olympic/instance/1972" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/1972" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/1972" , "http://www.w3.org/2000/01/rdf-schema#label" , "Scott HAMILTON" ,
 "http://xlore.org/singles-womenluge-sarajevo-1984" , "http://xlore.org/olympic/property/4" , "http://xlore.org/olympic/instance/1874" ,
 "http://xlore.org/singles-womenluge-sarajevo-1984" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/singles-womenluge-sarajevo-1984" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/sport9" ,
 "http://xlore.org/singles-womenluge-sarajevo-1984" , "http://xlore.org/olympic/property/3" , "http://xlore.org/olympic/instance/1991" ,
 "http://xlore.org/singles-womenluge-sarajevo-1984" , "http://xlore.org/olympic/property/2" , "http://xlore.org/olympic/instance/1873" ,
 "http://xlore.org/singles-womenluge-sarajevo-1984" , "http://www.w3.org/2000/01/rdf-schema#label" , "singles-women" ,
 "http://xlore.org/singles-womenluge-sarajevo-1984" , "http://www.w3.org/2000/01/rdf-schema#label" , 女子单人 ,
 "http://xlore.org/5000m-menspeed-skating-cortina-d-ampezzo-1956" , "http://xlore.org/olympic/property/4" , "http://xlore.org/olympic/instance/2658" ,
 "http://xlore.org/5000m-menspeed-skating-cortina-d-ampezzo-1956" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/5000m-menspeed-skating-cortina-d-ampezzo-1956" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/sport15" ,
 "http://xlore.org/5000m-menspeed-skating-cortina-d-ampezzo-1956" , "http://xlore.org/olympic/property/3" , "http://xlore.org/olympic/instance/2657" ,
 "http://xlore.org/5000m-menspeed-skating-cortina-d-ampezzo-1956" , "http://xlore.org/olympic/property/2" , "http://xlore.org/olympic/instance/2656" ,
 "http://xlore.org/5000m-menspeed-skating-cortina-d-ampezzo-1956" , "http://www.w3.org/2000/01/rdf-schema#label" , "5000m-men" ,
 "http://xlore.org/5000m-menspeed-skating-cortina-d-ampezzo-1956" , "http://www.w3.org/2000/01/rdf-schema#label" , "男子5000米" ,
 "http://xlore.org/fiveman-menbobsleigh-st-moritz-1928" , "http://xlore.org/olympic/property/4" , "http://xlore.org/olympic/instance/2895" ,
 "http://xlore.org/fiveman-menbobsleigh-st-moritz-1928" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/fiveman-menbobsleigh-st-moritz-1928" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/sport3" ,
 "http://xlore.org/fiveman-menbobsleigh-st-moritz-1928" , "http://xlore.org/olympic/property/3" , "http://xlore.org/olympic/instance/2691" ,
 "http://xlore.org/fiveman-menbobsleigh-st-moritz-1928" , "http://xlore.org/olympic/property/2" , "http://xlore.org/olympic/instance/100" ,
 "http://xlore.org/fiveman-menbobsleigh-st-moritz-1928" , "http://www.w3.org/2000/01/rdf-schema#label" , "fiveman-men" ,
 "http://xlore.org/fiveman-menbobsleigh-st-moritz-1928" , "http://www.w3.org/2000/01/rdf-schema#label" , 男子五人座 ,
 "http://xlore.org/500m-menshort-track-speed-skating-turin-2006" , "http://xlore.org/olympic/property/4" , "http://xlore.org/olympic/instance/492" ,
 "http://xlore.org/500m-menshort-track-speed-skating-turin-2006" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/500m-menshort-track-speed-skating-turin-2006" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/sport11" ,
 "http://xlore.org/500m-menshort-track-speed-skating-turin-2006" , "http://xlore.org/olympic/property/3" , "http://xlore.org/olympic/instance/971" ,
 "http://xlore.org/500m-menshort-track-speed-skating-turin-2006" , "http://xlore.org/olympic/property/2" , "http://xlore.org/olympic/instance/969" ,
 "http://xlore.org/500m-menshort-track-speed-skating-turin-2006" , "http://www.w3.org/2000/01/rdf-schema#label" , "500m-men" ,
 "http://xlore.org/500m-menshort-track-speed-skating-turin-2006" , "http://www.w3.org/2000/01/rdf-schema#label" , "男子500米" ,
 "http://xlore.org/singles-womenluge-innsbruck-1976" , "http://xlore.org/olympic/property/4" , "http://xlore.org/olympic/instance/2175" ,
 "http://xlore.org/singles-womenluge-innsbruck-1976" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/singles-womenluge-innsbruck-1976" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/sport9" ,
 "http://xlore.org/singles-womenluge-innsbruck-1976" , "http://xlore.org/olympic/property/3" , "http://xlore.org/olympic/instance/2174" ,
 "http://xlore.org/singles-womenluge-innsbruck-1976" , "http://xlore.org/olympic/property/2" , "http://xlore.org/olympic/instance/2173" ,
 "http://xlore.org/singles-womenluge-innsbruck-1976" , "http://www.w3.org/2000/01/rdf-schema#label" , "singles-women" ,
 "http://xlore.org/singles-womenluge-innsbruck-1976" , "http://www.w3.org/2000/01/rdf-schema#label" , 女子单人 ,
 "http://xlore.org/olympic/instance/2256" , "http://xlore.org/olympic/property/5" , "28_individual-men_1972" ,
 "http://xlore.org/olympic/instance/2256" , "http://xlore.org/olympic/property/5" , "31_individual-men_1968" ,
 "http://xlore.org/olympic/instance/2256" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/2256" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/2256" , "http://www.w3.org/2000/01/rdf-schema#label" , "Patrick PERA" ,
 "http://xlore.org/snowboard-cross-mensnowboard-turin-2006" , "http://xlore.org/olympic/property/4" , "http://xlore.org/olympic/instance/1008" ,
 "http://xlore.org/snowboard-cross-mensnowboard-turin-2006" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/sport14" ,
 "http://xlore.org/snowboard-cross-mensnowboard-turin-2006" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/snowboard-cross-mensnowboard-turin-2006" , "http://xlore.org/olympic/property/3" , "http://xlore.org/olympic/instance/1007" ,
 "http://xlore.org/snowboard-cross-mensnowboard-turin-2006" , "http://xlore.org/olympic/property/2" , "http://xlore.org/olympic/instance/1006" ,
 "http://xlore.org/snowboard-cross-mensnowboard-turin-2006" , "http://www.w3.org/2000/01/rdf-schema#label" , 男子越野 ,
 "http://xlore.org/snowboard-cross-mensnowboard-turin-2006" , "http://www.w3.org/2000/01/rdf-schema#label" , "snowboard-cross-men" ,
 "http://xlore.org/aerials-menfreestyle-skiing-nagano-1998" , "http://xlore.org/olympic/property/4" , "http://xlore.org/olympic/instance/932" ,
 "http://xlore.org/aerials-menfreestyle-skiing-nagano-1998" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/sport7" ,
 "http://xlore.org/aerials-menfreestyle-skiing-nagano-1998" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/aerials-menfreestyle-skiing-nagano-1998" , "http://xlore.org/olympic/property/3" , "http://xlore.org/olympic/instance/1397" ,
 "http://xlore.org/aerials-menfreestyle-skiing-nagano-1998" , "http://xlore.org/olympic/property/2" , "http://xlore.org/olympic/instance/1396" ,
 "http://xlore.org/aerials-menfreestyle-skiing-nagano-1998" , "http://www.w3.org/2000/01/rdf-schema#label" , 男子空中技巧 ,
 "http://xlore.org/aerials-menfreestyle-skiing-nagano-1998" , "http://www.w3.org/2000/01/rdf-schema#label" , "aerials-men" ,
 "http://xlore.org/giant-slalom-womenalpine-skiing-lillehammer-1994" , "http://xlore.org/olympic/property/4" , "http://xlore.org/olympic/instance/1518" ,
 "http://xlore.org/giant-slalom-womenalpine-skiing-lillehammer-1994" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/sport1" ,
 "http://xlore.org/giant-slalom-womenalpine-skiing-lillehammer-1994" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/giant-slalom-womenalpine-skiing-lillehammer-1994" , "http://xlore.org/olympic/property/3" , "http://xlore.org/olympic/instance/1080" ,
 "http://xlore.org/giant-slalom-womenalpine-skiing-lillehammer-1994" , "http://xlore.org/olympic/property/2" , "http://xlore.org/olympic/instance/1309" ,
 "http://xlore.org/giant-slalom-womenalpine-skiing-lillehammer-1994" , "http://www.w3.org/2000/01/rdf-schema#label" , 女子大回转 ,
 "http://xlore.org/giant-slalom-womenalpine-skiing-lillehammer-1994" , "http://www.w3.org/2000/01/rdf-schema#label" , "giant-slalom-women" ,
 "http://xlore.org/team-sprint-mencross-country-skiing-sochi-2014" , "http://xlore.org/olympic/property/4" , "http://xlore.org/olympic/instance/101" ,
 "http://xlore.org/team-sprint-mencross-country-skiing-sochi-2014" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/team-sprint-mencross-country-skiing-sochi-2014" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/sport4" ,
 "http://xlore.org/team-sprint-mencross-country-skiing-sochi-2014" , "http://xlore.org/olympic/property/3" , "http://xlore.org/olympic/instance/367" ,
 "http://xlore.org/team-sprint-mencross-country-skiing-sochi-2014" , "http://xlore.org/olympic/property/2" , "http://xlore.org/olympic/instance/171" ,
 "http://xlore.org/team-sprint-mencross-country-skiing-sochi-2014" , "http://www.w3.org/2000/01/rdf-schema#label" , 男子团体竞速 ,
 "http://xlore.org/team-sprint-mencross-country-skiing-sochi-2014" , "http://www.w3.org/2000/01/rdf-schema#label" , "team-sprint-men" ,
 "http://xlore.org/olympic/instance/1770" , "http://xlore.org/olympic/property/5" , "2:06.88_1500m-women_1992" ,
 "http://xlore.org/olympic/instance/1770" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/1770" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/1770" , "http://www.w3.org/2000/01/rdf-schema#label" , "Seiko HASHIMOTO" ,
 "http://xlore.org/olympic/instance/971" , "http://xlore.org/olympic/property/5" , "_500m-men_2006" ,
 "http://xlore.org/olympic/instance/971" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/971" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/971" , "http://www.w3.org/2000/01/rdf-schema#label" , "Francois-Louis TREMBLAY" ,
 "http://xlore.org/olympic/instance/2834" , "http://xlore.org/olympic/property/5" , "419.8_individual-men_1936" ,
 "http://xlore.org/olympic/instance/2834" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/2834" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/2834" , "http://www.w3.org/2000/01/rdf-schema#label" , "Olaf HOFFSBAKKEN" ,
 "http://xlore.org/two-woman-womenbobsleigh-salt-lake-city-2002" , "http://xlore.org/olympic/property/4" , "http://xlore.org/olympic/instance/72" ,
 "http://xlore.org/two-woman-womenbobsleigh-salt-lake-city-2002" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/two-woman-womenbobsleigh-salt-lake-city-2002" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/sport3" ,
 "http://xlore.org/two-woman-womenbobsleigh-salt-lake-city-2002" , "http://xlore.org/olympic/property/3" , "http://xlore.org/olympic/instance/70" ,
 "http://xlore.org/two-woman-womenbobsleigh-salt-lake-city-2002" , "http://xlore.org/olympic/property/2" , "http://xlore.org/olympic/instance/100" ,
 "http://xlore.org/two-woman-womenbobsleigh-salt-lake-city-2002" , "http://www.w3.org/2000/01/rdf-schema#label" , 女子双人座 ,
 "http://xlore.org/two-woman-womenbobsleigh-salt-lake-city-2002" , "http://www.w3.org/2000/01/rdf-schema#label" , "two-woman-women" ,
 "http://xlore.org/olympic/instance/781" , "http://xlore.org/olympic/property/5" , "1:08.94_1000m-men_2010" ,
 "http://xlore.org/olympic/instance/781" , "http://xlore.org/olympic/property/5" , "1:46.13_1500m-men_2006" ,
 "http://xlore.org/olympic/instance/781" , "http://xlore.org/olympic/property/5" , "1:46.10_1500m-men_2010" ,
 "http://xlore.org/olympic/instance/781" , "http://xlore.org/olympic/property/5" , "1:08.89_1000m-men_2006" ,
 "http://xlore.org/olympic/instance/781" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/781" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/781" , "http://www.w3.org/2000/01/rdf-schema#label" , "Shani DAVIS" ,
 "http://xlore.org/downhill-womenalpine-skiing-oslo-1952" , "http://xlore.org/olympic/property/4" , "http://xlore.org/olympic/instance/2526" ,
 "http://xlore.org/downhill-womenalpine-skiing-oslo-1952" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/sport1" ,
 "http://xlore.org/downhill-womenalpine-skiing-oslo-1952" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/downhill-womenalpine-skiing-oslo-1952" , "http://xlore.org/olympic/property/3" , "http://xlore.org/olympic/instance/2679" ,
 "http://xlore.org/downhill-womenalpine-skiing-oslo-1952" , "http://xlore.org/olympic/property/2" , "http://xlore.org/olympic/instance/2680" ,
 "http://xlore.org/downhill-womenalpine-skiing-oslo-1952" , "http://www.w3.org/2000/01/rdf-schema#label" , "downhill-women" ,
 "http://xlore.org/downhill-womenalpine-skiing-oslo-1952" , "http://www.w3.org/2000/01/rdf-schema#label" , 女子滑降 ,
 "http://xlore.org/skiathlon-7-5km-7-5km-womencross-country-skiing-sochi-2014" , "http://xlore.org/olympic/property/4" , "http://xlore.org/olympic/instance/405" ,
 "http://xlore.org/skiathlon-7-5km-7-5km-womencross-country-skiing-sochi-2014" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/skiathlon-7-5km-7-5km-womencross-country-skiing-sochi-2014" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/sport4" ,
 "http://xlore.org/skiathlon-7-5km-7-5km-womencross-country-skiing-sochi-2014" , "http://xlore.org/olympic/property/3" , "http://xlore.org/olympic/instance/106" ,
 "http://xlore.org/skiathlon-7-5km-7-5km-womencross-country-skiing-sochi-2014" , "http://xlore.org/olympic/property/2" , "http://xlore.org/olympic/instance/97" ,
 "http://xlore.org/skiathlon-7-5km-7-5km-womencross-country-skiing-sochi-2014" , "http://www.w3.org/2000/01/rdf-schema#label" , "skiathlon-7-5km-7-5km-women" ,
 "http://xlore.org/skiathlon-7-5km-7-5km-womencross-country-skiing-sochi-2014" , "http://www.w3.org/2000/01/rdf-schema#label" , "女子15公里古典式" ,
 "http://xlore.org/individual-womenfigure-skating-vancouver-2010" , "http://xlore.org/olympic/property/4" , "http://xlore.org/olympic/instance/705" ,
 "http://xlore.org/individual-womenfigure-skating-vancouver-2010" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/individual-womenfigure-skating-vancouver-2010" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/sport6" ,
 "http://xlore.org/individual-womenfigure-skating-vancouver-2010" , "http://xlore.org/olympic/property/3" , "http://xlore.org/olympic/instance/704" ,
 "http://xlore.org/individual-womenfigure-skating-vancouver-2010" , "http://xlore.org/olympic/property/2" , "http://xlore.org/olympic/instance/425" ,
 "http://xlore.org/individual-womenfigure-skating-vancouver-2010" , "http://www.w3.org/2000/01/rdf-schema#label" , 女子单人滑 ,
 "http://xlore.org/individual-womenfigure-skating-vancouver-2010" , "http://www.w3.org/2000/01/rdf-schema#label" , "individual-women" ,
 "http://xlore.org/olympic/instance/2253" , "http://xlore.org/olympic/property/5" , "17:07.32_5km-women_1972" ,
 "http://xlore.org/olympic/instance/2253" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/2253" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/2253" , "http://www.w3.org/2000/01/rdf-schema#label" , "Helena SIKOLOVA" ,
 "http://xlore.org/olympic/instance/2340" , "http://xlore.org/olympic/property/5" , "47:56.1_15km-men_1968" ,
 "http://xlore.org/olympic/instance/2340" , "http://xlore.org/olympic/property/5" , "0:50:54.1_15km-men_1964" ,
 "http://xlore.org/olympic/instance/2340" , "http://xlore.org/olympic/property/5" , "1:30:50.7_30km-mass-start-men_1964" ,
 "http://xlore.org/olympic/instance/2340" , "http://xlore.org/olympic/property/5" , "1:36:55.3_30km-mass-start-men_1968" ,
 "http://xlore.org/olympic/instance/2340" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/2340" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/2340" , "http://www.w3.org/2000/01/rdf-schema#label" , "Eero MÄNTYRANTA" ,
 "http://xlore.org/olympic/instance/1852" , "http://xlore.org/olympic/property/5" , "_individual-men_1988" ,
 "http://xlore.org/olympic/instance/1852" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/1852" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/1852" , "http://www.w3.org/2000/01/rdf-schema#label" , "Brian BOITANO" ,
 "http://xlore.org/olympic/instance/490" , "http://xlore.org/olympic/property/5" , "2:14.985_1500m-men_2014" ,
 "http://xlore.org/olympic/instance/490" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/490" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/490" , "http://www.w3.org/2000/01/rdf-schema#label" , "Charles HAMELIN" ,
 "http://xlore.org/normal-hill-individual-menski-jumping-nagano-1998" , "http://xlore.org/olympic/property/4" , "http://xlore.org/olympic/instance/1452" ,
 "http://xlore.org/normal-hill-individual-menski-jumping-nagano-1998" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/normal-hill-individual-menski-jumping-nagano-1998" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/sport13" ,
 "http://xlore.org/normal-hill-individual-menski-jumping-nagano-1998" , "http://xlore.org/olympic/property/3" , "http://xlore.org/olympic/instance/1447" ,
 "http://xlore.org/normal-hill-individual-menski-jumping-nagano-1998" , "http://xlore.org/olympic/property/2" , "http://xlore.org/olympic/instance/1448" ,
 "http://xlore.org/normal-hill-individual-menski-jumping-nagano-1998" , "http://www.w3.org/2000/01/rdf-schema#label" , "normal-hill-individual-men" ,
 "http://xlore.org/normal-hill-individual-menski-jumping-nagano-1998" , "http://www.w3.org/2000/01/rdf-schema#label" , 普通台男子单人 ,
 "http://xlore.org/ski-halfpipe-menfreestyle-skiing-sochi-2014" , "http://xlore.org/olympic/property/4" , "http://xlore.org/olympic/instance/435" ,
 "http://xlore.org/ski-halfpipe-menfreestyle-skiing-sochi-2014" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/sport7" ,
 "http://xlore.org/ski-halfpipe-menfreestyle-skiing-sochi-2014" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/ski-halfpipe-menfreestyle-skiing-sochi-2014" , "http://xlore.org/olympic/property/3" , "http://xlore.org/olympic/instance/434" ,
 "http://xlore.org/ski-halfpipe-menfreestyle-skiing-sochi-2014" , "http://xlore.org/olympic/property/2" , "http://xlore.org/olympic/instance/136" ,
 "http://xlore.org/ski-halfpipe-menfreestyle-skiing-sochi-2014" , "http://www.w3.org/2000/01/rdf-schema#label" , "ski-halfpipe-men" ,
 "http://xlore.org/ski-halfpipe-menfreestyle-skiing-sochi-2014" , "http://www.w3.org/2000/01/rdf-schema#label" , "男子U型池场地技巧" ,
 "http://xlore.org/olympic/instance/291" , "http://xlore.org/olympic/property/5" , "4:00.02_ladies-3000m_2018" ,
 "http://xlore.org/olympic/instance/291" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/olympic/instance/291" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/concept2" ,
 "http://xlore.org/olympic/instance/291" , "http://www.w3.org/2000/01/rdf-schema#label" , "Antoinette DE JONG" ,
 "http://xlore.org/giant-slalom-womenalpine-skiing-vancouver-2010" , "http://xlore.org/olympic/property/4" , "http://xlore.org/olympic/instance/609" ,
 "http://xlore.org/giant-slalom-womenalpine-skiing-vancouver-2010" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://xlore.org/sport1" ,
 "http://xlore.org/giant-slalom-womenalpine-skiing-vancouver-2010" , "http://www.w3.org/1999/02/22-rdf-syntax-ns#type" , "http://www.w3.org/2002/07/owl#NamedIndividual" ,
 "http://xlore.org/giant-slalom-womenalpine-skiing-vancouver-2010" , "http://xlore.org/olympic/property/3" , "http://xlore.org/olympic/instance/322" ,
 "http://xlore.org/giant-slalom-womenalpine-skiing-vancouver-2010" , "http://xlore.org/olympic/property/2" , "http://xlore.org/olympic/instance/330" ,
 "http://xlore.org/giant-slalom-womenalpine-skiing-vancouver-2010" , "http://www.w3.org/2000/01/rdf-schema#label" , 女子大回转 ,
